Domain,Domain,Page,Count
kn.s,kn.s,ಕುಮಾರವ್ಯಾಸ_ಭಾರತ,7
kn.s,kn.s,ಮುಖ್ಯ_ಪುಟ,6
kn.s,kn.s,ಸದಸ್ಯ:Godson_Babu_Christ,5
kn.s,kn.s,ಅರಣ್ಯಪರ್ವ,4
kn.s,kn.s,ಸದಸ್ಯ:Bschandrasgr,3
kn.s,kn.s,ಕುಮಾರವ್ಯಾಸ_ಭಾರತ/ಸಟೀಕಾ_(೯.ಶಲ್ಯಪರ್ವ::ಸಂಧಿ-೧),2
kn.s,kn.s,ಕುಮಾರವ್ಯಾಸ_ಭಾರತ/ಸಟೀಕಾ_(೯.ಶಲ್ಯಪರ್ವ::ಸಂಧಿ-೨),2
kn.s,kn.s,ಚಲಿಸುವ_ಮೋಡಗಳು_-_ಕಾಣದಂತೆ_ಮಾಯವಾದನು,2
kn.s,kn.s,ಮೈಸೂರು_ವಿಶ್ವವಿದ್ಯಾನಿಲಯ_ವಿಶ್ವಕೋಶ/ಅರಿವು1,2
kn.s,kn.s,ವಿಶೇಷ:RecentChanges,2
kn.s,kn.s,ಅನಿಕೇತನ,1
kn.s,kn.s,ಅರಣ್ಯಪರ್ವ:_೦೪._ನಾಲ್ಕನೆಯ_ಸಂಧಿ,1
kn.s,kn.s,ಆದಿಪರ್ವ:_೦೮._ಎಂಟನೆಯ_ಸಂಧಿ,1
kn.s,kn.s,ಕುಮಾರವ್ಯಾಸ_ಭಾರತ/ಸಟೀಕಾ_(ಪರ್ವ-೧::ಸಂಧಿ-೧),1
kn.s,kn.s,ಕುಮಾರವ್ಯಾಸ_ಭಾರತ/ಸಟೀಕಾ_(೧-ಆದಿಪರ್ವ::ಸಂಧಿ-೧),1
kn.s,kn.s,ಕುಮಾರವ್ಯಾಸ_ಭಾರತ/ಸಟೀಕಾ_(೯.ಶಲ್ಯಪರ್ವ::ಸಂಧಿ-೩),1
kn.s,kn.s,ಗಣಪತಿ_ಹಾಡು_-_ಗಜಮುಖನೆ_ಗಣಪತಿಯೆ,1
kn.s,kn.s,ಪುಟ:Aramane.pdf/೫೫,1
kn.s,kn.s,ಪುಟ:ಅನುಭವಸಾರವು.djvu/೧೧೨,1
kn.s,kn.s,ಪುಟ:ಅರಮನೆ.pdf/೪೭೧,1
kn.s,kn.s,ಪುಟ:ಕನ್ನಡ_ರಾಮಾಯಣ_ಕಿಷ್ಕಿಂಧಾಕಾಂಡ.djvu/೫೯,1
kn.s,kn.s,ಮೈಸೂರು_ವಿಶ್ವವಿದ್ಯಾನಿಲಯ_ವಿಶ್ವಕೋಶ/ಕೃತಕ_ಬಣ್ಣ_ಹಾಕುವಿಕೆ,1
kn.s,kn.s,ಮೈಸೂರು_ವಿಶ್ವವಿದ್ಯಾನಿಲಯ_ವಿಶ್ವಕೋಶ/ಗೋವಿಂದ_(ಒರಿಸ್ಸದ),1
kn.s,kn.s,ಮೈಸೂರು_ವಿಶ್ವವಿದ್ಯಾನಿಲಯ_ವಿಶ್ವಕೋಶ/ಚಿದಾನಂದಾವಧೂತ,1
ko,ko,위키백과:대문,798
ko,ko,특수:검색,581
ko,ko,특수:최근바뀜,385
ko,ko,유튜브,140
ko,ko,문화방송,126
ko,ko,Roblox,119
ko,ko,NS홈쇼핑,93
ko,ko,한국방송공사,85
ko,ko,다음,77
ko,ko,정은경,73
ko,ko,천산갑,65
ko,ko,2019-2020년_우한_코로나바이러스_유행,59
ko,ko,나라별_2019-2020년_우한_코로나바이러스_유행_현황,59
ko,ko,구글,55
ko,ko,문형진,49
ko,ko,정월_대보름,41
ko,ko,구글_크롬,40
ko,ko,대한민국의_전화번호_체계,32
ko,ko,가트너,31
ko,ko,대한항공,30
ko,ko,김형오,29
ko,ko,리원량,29
ko,ko,문선명,29
ko,ko,이태원_클라쓰_(드라마),29
ko,ko,다이아몬드_프린세스,28
ko.b,ko.b,민법_입문/용어,3
ko.b,ko.b,바둑의_포석과_정석/소목_정석,3
ko.b,ko.b,위키책:대문,3
ko.b,ko.b,일본의_수학교육,3
ko.b,ko.b,프로그래머가_아닌_이들을_위한_파이썬_3_자습서,3
ko.b,ko.b,C_프로그래밍_입문/정수형_데이터,2
ko.b,ko.b,OpenGL_프로그래밍/설치/맥,2
ko.b,ko.b,미디어위키_설치법/설정,2
ko.b,ko.b,바둑의_포석과_정석,2
ko.b,ko.b,바둑의_포석과_정석/화점_정석,2
ko.b,ko.b,스타크래프트/유닛과_건물_목록,2
ko.b,ko.b,워크래프트_3의_등장인물_목록,2
ko.b,ko.b,일본어_입문/글자와_발음,2
ko.b,ko.b,지구과학Ⅱ/지구의_형성과_역장,2
ko.b,ko.b,공통_지구_과학/지구의_대기/대기,1
ko.b,ko.b,군사_영어,1
ko.b,ko.b,러시아어_입문/문법/기초준비/기초_어휘,1
ko.b,ko.b,메이플스토리/전직,1
ko.b,ko.b,민사소송법_연습,1
ko.b,ko.b,바둑_입문/돌_잡기,1
ko.b,ko.b,바둑_입문/수상전,1
ko.b,ko.b,법률_영어/숙어,1
ko.b,ko.b,법률영어/형법,1
ko.b,ko.b,베이비바_뽀개기/객관식_연습문제/불법행위법,1
ko.b,ko.b,분류:ISBN_매직_링크를_사용하는_문서,1
ko.d,ko.d,위키낱말사전:대문,9
ko.d,ko.d,분류:한국어_ㄷ_불규칙활용_동사,7
ko.d,ko.d,여탕,6
ko.d,ko.d,천산갑,6
ko.d,ko.d,도움말:IPA_발음_듣기,5
ko.d,ko.d,誤,4
ko.d,ko.d,분류:한국어_명사,4
ko.d,ko.d,昌,3
ko.d,ko.d,昔,3
ko.d,ko.d,거짓말_탐지기,3
ko.d,ko.d,진주,3
ko.d,ko.d,특수:검색,3
ko.d,ko.d,Indonesia,2
ko.d,ko.d,July,2
ko.d,ko.d,cariño,2
ko.d,ko.d,consolation,2
ko.d,ko.d,longing,2
ko.d,ko.d,ㄹ,2
ko.d,ko.d,橘,2
ko.d,ko.d,沈,2
ko.d,ko.d,狐,2
ko.d,ko.d,結構,2
ko.d,ko.d,结构,2
ko.d,ko.d,解禁,2
ko.d,ko.d,誤入,2
ko.m,ko.m,정은경,898
ko.m,ko.m,위키백과:대문,707
ko.m,ko.m,문화방송,486
ko.m,ko.m,-,428
ko.m,ko.m,한국방송공사,410
ko.m,ko.m,특수:검색,385
ko.m,ko.m,제이세라,270
ko.m,ko.m,나라별_2019-2020년_우한_코로나바이러스_유행_현황,223
ko.m,ko.m,정월_대보름,209
ko.m,ko.m,대한민국의_국민연금,178
ko.m,ko.m,2019-2020년_우한_코로나바이러스_유행,156
ko.m,ko.m,다이아몬드_프린세스,149
ko.m,ko.m,장진영_(변호사),144
ko.m,ko.m,천산갑,142
ko.m,ko.m,진주_(가수),128
ko.m,ko.m,현숙공주,127
ko.m,ko.m,RSS,120
ko.m,ko.m,이문희_(배우),120
ko.m,ko.m,박원숙,118
ko.m,ko.m,박술녀,114
ko.m,ko.m,정화예술대학교,111
ko.m,ko.m,문형진,110
ko.m,ko.m,김창숙_(1949년),107
ko.m,ko.m,보름,107
ko.m,ko.m,아르마딜로,107
ko.m.b,ko.m.b,스타크래프트/유닛과_건물_목록/테란,4
ko.m.b,ko.m.b,원카드,4
ko.m.b,ko.m.b,스타크래프트/유닛과_건물_목록/프로토스,3
ko.m.b,ko.m.b,스타크래프트의_유닛과_건물_목록_(저그),3
ko.m.b,ko.m.b,스타크래프트의_유닛과_건물_목록_(프로토스),3
ko.m.b,ko.m.b,장기/장기를_두는_방법,3
ko.m.b,ko.m.b,감자_삶기,2
ko.m.b,ko.m.b,변제,2
ko.m.b,ko.m.b,스타크래프트/유닛과_건물_목록,2
ko.m.b,ko.m.b,위키책:대문,2
ko.m.b,ko.m.b,일본어_입문/요일과_달_표현,2
ko.m.b,ko.m.b,장기/기본적인_작전법,2
ko.m.b,ko.m.b,장기/초반_포진법,2
ko.m.b,ko.m.b,천체물리학/별의_색깔에_따른_표면온도,2
ko.m.b,ko.m.b,체스/두는_법,2
ko.m.b,ko.m.b,고양이_기르기,1
ko.m.b,ko.m.b,곤충_표본_만들기,1
ko.m.b,ko.m.b,군대,1
ko.m.b,ko.m.b,기초_수학,1
ko.m.b,ko.m.b,기초_수학/방정식과_함수/이차방정식과_이차함수,1
ko.m.b,ko.m.b,기초_수학/수와_식의_계산/다항식의_계산,1
ko.m.b,ko.m.b,농구/기본용어,1
ko.m.b,ko.m.b,독일어_입문/대명사,1
ko.m.b,ko.m.b,미디어위키_설치법/설정,1
ko.m.b,ko.m.b,스타크래프트_II/유닛과_건물_목록,1
ko.m.d,ko.m.d,위키낱말사전:대문,14
ko.m.d,ko.m.d,삼덕송,11
ko.m.d,ko.m.d,분류:한국어_속담,9
ko.m.d,ko.m.d,천산갑,9
ko.m.d,ko.m.d,기원,6
ko.m.d,ko.m.d,부록:신체_부분의_영어_이름,6
ko.m.d,ko.m.d,부록:한문_교육용_기초_한자_1800,6
ko.m.d,ko.m.d,변역,5
ko.m.d,ko.m.d,분류:한자_부수,5
ko.m.d,ko.m.d,위키낱말사전:발음_듣기,4
ko.m.d,ko.m.d,-,3
ko.m.d,ko.m.d,AD,3
ko.m.d,ko.m.d,任,3
ko.m.d,ko.m.d,少,3
ko.m.d,ko.m.d,같이,3
ko.m.d,ko.m.d,결자해지,3
ko.m.d,ko.m.d,기역니은디귿차례,3
ko.m.d,ko.m.d,당신,3
ko.m.d,ko.m.d,부록:한국어_수사,3
ko.m.d,ko.m.d,분류:한국어_고유어,3
ko.m.d,ko.m.d,서,3
ko.m.d,ko.m.d,안녕,3
ko.m.d,ko.m.d,에타,3
ko.m.d,ko.m.d,중간숙주,3
ko.m.d,ko.m.d,BC,2
ko.m.n,ko.m.n,'팝의_황제'_마이클_잭슨_사망,1
ko.m.n,ko.m.n,넬슨_만델라_타계,1
ko.m.n,ko.m.n,사용자토론:222.233.234.237,1
ko.m.n,ko.m.n,위키뉴스:대문,1
ko.m.n,ko.m.n,"장성택,_사형",1
ko.m.n,ko.m.n,헌법재판소_결정으로_이광재_지사_직무_복귀,1
ko.m.q,ko.m.q,한국어_잰말놀이,8
ko.m.q,ko.m.q,러시아_속담,3
ko.m.q,ko.m.q,공병호,2
ko.m.q,ko.m.q,윤치호,2
ko.m.q,ko.m.q,한국_속담,2
ko.m.q,ko.m.q,슬램_덩크,1
ko.m.q,ko.m.q,알베르트_아인슈타인,1
ko.m.q,ko.m.q,항우,1
ko.m.s,ko.m.s,금강반야바라밀경,9
ko.m.s,ko.m.s,조약법에_관한_비엔나협약,5
ko.m.s,ko.m.s,형사소송법_(대한민국),5
ko.m.s,ko.m.s,기초노령연금법_(제8852호),4
ko.m.s,ko.m.s,-,3
ko.m.s,ko.m.s,2016헌나1,3
ko.m.s,ko.m.s,기초연금법,3
ko.m.s,ko.m.s,번역:삶이_그대를_속일지라도,3
ko.m.s,ko.m.s,위키문헌:대문,3
ko.m.s,ko.m.s,의료기사_등에_관한_법률,3
ko.m.s,ko.m.s,홍경래전,3
ko.m.s,ko.m.s,3·1독립선언서,2
ko.m.s,ko.m.s,관세법_(대한민국),2
ko.m.s,ko.m.s,국민기초생활_보장법,2
ko.m.s,ko.m.s,글로벌_세계_대백과사전/생물I·동물·인체/동물의_몸과_계통/동물의_진화과정과_계통/무척추동물의_진화,2
ko.m.s,ko.m.s,글로벌_세계_대백과사전/생물I·동물·인체/동물의_분류/척_추_동_물/조_류,2
ko.m.s,ko.m.s,글로벌_세계_대백과사전/세계사/근세_유럽과_아시아/르네상스와_종교개혁/15_16세기경의_세계,2
ko.m.s,ko.m.s,글로벌_세계_대백과사전/세계음악/서양음악가와_작품감상/이탈리아,2
ko.m.s,ko.m.s,글로벌_세계_대백과사전/세계지리/세계의_여러_나라/아시아/중_국,2
ko.m.s,ko.m.s,글로벌_세계_대백과사전/예술·스포츠·취미/영화/영화의_감상/한국영화의_감상,2
ko.m.s,ko.m.s,글로벌_세계_대백과사전/컴퓨터·환경·첨단·지구과학/우주-지구-기상/기상과_생활,2
ko.m.s,ko.m.s,글로벌_세계_대백과사전/한국지리/중부지방-남부지방/전라북도,2
ko.m.s,ko.m.s,님의_침묵/하나가_되어주셔요,2
ko.m.s,ko.m.s,다문화가족지원법,2
ko.m.s,ko.m.s,대한민국_과태료부과_및_징수절차에_관한_규칙,2
ko.m.v,ko.m.v,토목기사_요약/토질_및_기초/지반_내의_응력분포,3
ko.m.v,ko.m.v,위키배움터:대문,2
ko.m.v,ko.m.v,토목기사_요약/상하수도_공학/펌프장_시설,2
ko.m.v,ko.m.v,토목기사_요약/응용역학/기둥,2
ko.m.v,ko.m.v,-,1
ko.m.v,ko.m.v,라플라스_변환,1
ko.m.v,ko.m.v,미적분에_대한_쉬운_이해,1
ko.m.v,ko.m.v,토목기사_요약/수리수문학/개수로,1
ko.m.v,ko.m.v,파일:Wikiversity_logo_2017.svg,1
ko.m.v,ko.m.v,포털:고등학교/과학/과학사(2015_개정),1
ko.m.v,ko.m.v,포털:고등학교/수학/수학과제_탐구(2015_개정),1
ko.m.v,ko.m.v,화상상처의_드레싱,1
ko.m.v,ko.m.v,화상에_의한_피부손상의_이해,1
ko.n,ko.n,"도널드_트럼프,_미국_45대_대통령_당선",3
ko.n,ko.n,분류:10월_12일,1
ko.n,ko.n,분류:미국,1
ko.n,ko.n,분류:축구,1
ko.q,ko.q,한국어_잰말놀이,7
ko.q,ko.q,반지의_제왕,2
ko.q,ko.q,갈릴레오_갈릴레이,1
ko.q,ko.q,니콜로_마키아벨리,1
ko.q,ko.q,분류:물리학자,1
ko.q,ko.q,에이브러햄_링컨,1
ko.q,ko.q,인도_속담,1
ko.q,ko.q,특수:검색,1
ko.s,ko.s,포털:한국문학,17
ko.s,ko.s,특수:검색,13
ko.s,ko.s,분류:고전소설,11
ko.s,ko.s,감염병의_예방_및_관리에_관한_법률,7
ko.s,ko.s,국회의원선거구획정위원회의_설치_및_운영에_관한_규칙,6
ko.s,ko.s,위키문헌:대문,6
ko.s,ko.s,국회의원선거구획정위원회_구성_및_운영_등에_관한_규칙_(제162호),5
ko.s,ko.s,동백꽃,5
ko.s,ko.s,분류:가사,5
ko.s,ko.s,금강반야바라밀경,4
ko.s,ko.s,분류:신소설,4
ko.s,ko.s,저자:김유정,4
ko.s,ko.s,분류:판소리,3
ko.s,ko.s,신종감염병증후군_및_중동호흡기증후군(MERS)발생에_따른_유급휴가비용_및_생활지원비_지원금액,3
ko.s,ko.s,특수:최근바뀜,3
ko.s,ko.s,3·1독립선언서,2
ko.s,ko.s,검사윤리강령,2
ko.s,ko.s,골재채취법,2
ko.s,ko.s,공공토지의_비축에_관한_법률,2
ko.s,ko.s,공직선거법_(대한민국),2
ko.s,ko.s,광화사,2
ko.s,ko.s,국회의원선거구획정위원회_구성_및_운영_등에_관한_규칙,2
ko.s,ko.s,글로벌_세계_대백과사전/세계사상/서양의_사상/현대의_사상/현대_자연과학_사상,2
ko.s,ko.s,글로벌_세계_대백과사전/한국사/근대사회의_태동/종교의_새_기운/농민의_반란,2
ko.s,ko.s,기초노령연금법_(제8852호),2
ko.v,ko.v,사용자토론:Stonegaze,2
ko.v,ko.v,사용자토론:유리시로,2
ko.v,ko.v,포털:고등학교/사회(역사/도덕_포함)/사회문제_탐구(2015_개정),2
ko.v,ko.v,포털:고등학교/사회(역사/도덕_포함)/사회문제_탐구(2015_개정)/사회문제의_의미와_특징,2
ko.v,ko.v,미적분에_대한_쉬운_이해,1
ko.v,ko.v,사용자:KYPark/사전,1
ko.v,ko.v,사용자토론:ㅂㄱㅇ,1
ko.v,ko.v,사용자토론:수리자,1
ko.v,ko.v,어원/바다,1
ko.v,ko.v,틀:음력일,1
ko.v,ko.v,하상_계수,1
koi,koi,Пондӧтчан_листбок,14
koi,koi,Америка,1
koi,koi,Америкаись_Ӧтлаасьӧм_Штаттэз,1
koi,koi,Участник:Tulsibot,1
koi,koi,Участник:MenoBot,1
koi,koi,Перем_Коми_кыв,1
koi,koi,Париж,1
koi,koi,Мӧсква,1
koi,koi,Лондон,1
koi,koi,Инглиш_кыв,1
koi,koi,Еврей_кыв,1
koi,koi,Дебрецен,1
koi,koi,Грамматика,1
koi,koi,Вин,1
koi,koi,Википедия:Портал_сообщества,1
koi,koi,Википедия:Бур_гижӧттэз,1
koi,koi,Важ_Эллада,1
koi,koi,Эллада,1
koi.m,koi.m,Абдувоҳидов_Хуршед,3
koi.m,koi.m,Категория:Нояб_17’_лунӧ_чужӧм_йӧз,1
koi.m,koi.m,Лопва_(ю),1
kr,kr,Main_Page,9
kr,kr,Special:ListFiles,1
kr,kr,Special:ListUsers,1
kr,kr,Special:Statistics,1
kr.m,kr.m,User:2601:86:200:195A:485F:4AF3:5800:8A0F,1
kr.q,kr.q,Main_Page,1
krc,krc,Баш_бет,11
krc,krc,23_ноябрь,2
krc,krc,Адамны_эркинликлери,2
krc,krc,Американы_Бирлешген_Штатлары,2
krc,krc,Пропаганда,2
krc,krc,1526_джыл,1
krc,krc,1816_джыл,1
krc,krc,1819_джыл,1
krc,krc,1849_джыл,1
krc,krc,1960_джыл,1
krc,krc,1989_джыл,1
krc,krc,Астрономия,1
krc,krc,Биринчи_дуния_къазауат,1
krc,krc,Вена,1
krc,krc,Викингле,1
krc,krc,Википедия:Форум,1
krc,krc,Википедия:Хош_Келигиз!,1
krc,krc,Вольт,1
krc,krc,География,1
krc,krc,Грамматика,1
krc,krc,Греция,1
krc,krc,Евро,1
krc,krc,Ингилиз_тил,1
krc,krc,Канада,1
krc,krc,Канцлер,1
krc.m,krc.m,Баш_бет,2
krc.m,krc.m,Иена,1
krc.m,krc.m,Конституциялы_монархия,1
ks,ks,اہم_صَفہٕ,12
ks,ks,Japan,1
ks,ks,فیزیک,1
ks,ks,मुहम्मद_इक़बाल,1
ks,ks,کرناٹک,1
ks,ks,میرِلَنڈ,1
ks,ks,مَسكؤآ,1
ks,ks,موسیٖقی,1
ks,ks,محمد_صلی_اللہ_علیہ_و_آلہ_و_سلم,1
ks,ks,فوج,1
ks,ks,اَنٖگرَیزی_زَبانَ,1
ks,ks,عِیسائیت,1
ks,ks,صؤوِت_اِتِفاق,1
ks,ks,سۄن,1
ks,ks,سِیاسَت,1
ks,ks,رُکُن:Tulsibot,1
ks,ks,تلنگانہ,1
ks,ks,मुहम्मद_खान_जुनेजो,1
ks.d,ks.d,رُکُن:Jerald2617,1
ks.d,ks.d,رُکُن:LonaHinchcliffe,1
ks.m,ks.m,اہم_صَفہٕ,3
ks.m,ks.m,اَنٖگرَیزی_زَبانَ,2
ks.m,ks.m,اِنسان,1
ks.m,ks.m,فَنہِ_تعمیٖرات,1
ks.m,ks.m,فَیِل:Islamabad_di_Daat.jpg,1
ks.m,ks.m,ولادِیمِیر_پُیوتِن,1
ksh,ksh,Wikipedia:Houpsigk,11
ksh,ksh,Wikipedia:Hölp,4
ksh,ksh,Änglische_Sproch,3
ksh,ksh,Enzym,2
ksh,ksh,Jrihscheland,2
ksh,ksh,Minnisto_Baas,2
ksh,ksh,-,1
ksh,ksh,14._Dezemmber,1
ksh,ksh,3._Oktoober,1
ksh,ksh,30._Oktoober,1
ksh,ksh,Alkuin,1
ksh,ksh,Blindtex,1
ksh,ksh,Charlie_Chaplin,1
ksh,ksh,Elektron,1
ksh,ksh,Errol_Flynn,1
ksh,ksh,Georges_Méliès,1
ksh,ksh,Houpsigk,1
ksh,ksh,Ingmar_Bergman,1
ksh,ksh,Joohr_17,1
ksh,ksh,Joohr_1819,1
ksh,ksh,Joohr_1989,1
ksh,ksh,Jüddedom,1
ksh,ksh,Kaläkktrische,1
ksh,ksh,Katharina_II.,1
ksh,ksh,Kölsch_(Sprooch),1
ksh.m,ksh.m,Ripoarisch_(Sprooch),2
ksh.m,ksh.m,18._Apprill,1
ksh.m,ksh.m,Burning_Man,1
ksh.m,ksh.m,Dütschland,1
ksh.m,ksh.m,Et_kölsche_Jrundjesetz,1
ksh.m,ksh.m,Famelisch,1
ksh.m,ksh.m,Fastelovend,1
ksh.m,ksh.m,Literat,1
ksh.m,ksh.m,Metmaacher:Adabow,1
ksh.m,ksh.m,Metmaacher:Place_Clichy,1
ksh.m,ksh.m,Metmaacher_Klaaf:Hedwig_in_Washington,1
ksh.m,ksh.m,Nüss,1
ksh.m,ksh.m,Pimel,1
ku,ku,Destpêk,20
ku,ku,Google,16
ku,ku,Ekuador,14
ku,ku,Wîkîpediya:Derbarê_Wîkîpediyayê_de,13
ku,ku,Taybet:Guherandinên_dawî,5
ku,ku,Wîkîpediya:Portala_komê,4
ku,ku,Alîkarî:Naverok,3
ku,ku,Portal:Bûyerên_rojane,3
ku,ku,Taybet:MyContributions,3
ku,ku,Taybet:MyTalk,3
ku,ku,Wîkîpediya:Alîkarî,3
ku,ku,Wîkîpediya:Dîwan,3
ku,ku,Android,2
ku,ku,Bangeşe,2
ku,ku,Cemiyeta_Tealiya_Kurd,2
ku,ku,Civata_Azadiya_Kurd,2
ku,ku,Ebdulla_Goran,2
ku,ku,Fizîk,2
ku,ku,Fizîknas,2
ku,ku,Meryem_Xan,2
ku,ku,Wîkîpediya:Gavên_pêşî,2
ku,ku,Yekîtiya_Komarên_Sovyet_ên_Sosyalîst,2
ku,ku,14,1
ku,ku,14ê_kanûna_pêşîn,1
ku,ku,15,1
ku.d,ku.d,Destpêk,4
ku.d,ku.d,Gotûbêja_bikarhêner:5.188.84.76,2
ku.d,ku.d,Wîkîferheng,2
ku.d,ku.d,kurdî,2
ku.d,ku.d,-al,1
ku.d,ku.d,-ane,1
ku.d,ku.d,-kî,1
ku.d,ku.d,-ual,1
ku.d,ku.d,-î,1
ku.d,ku.d,Analysis,1
ku.d,ku.d,Ape,1
ku.d,ku.d,Denis,1
ku.d,ku.d,Fernseher,1
ku.d,ku.d,Gotûbêja_bikarhêner:Ghybu,1
ku.d,ku.d,Kategorî:Navdêrên_nêr_(Kurdî),1
ku.d,ku.d,Kategorî:Peyvên_bêetîmolojî,1
ku.d,ku.d,Mem,1
ku.d,ku.d,Natalie,1
ku.d,ku.d,Taybet:Guherandinên_dawî,1
ku.d,ku.d,Taybet:Lêgerîn,1
ku.d,ku.d,Taybet:MyTalk,1
ku.d,ku.d,Virginia,1
ku.d,ku.d,XXXX,1
ku.d,ku.d,alliances,1
ku.d,ku.d,asta_jiyanê,1
ku.m,ku.m,Destpêk,8
ku.m,ku.m,Deryaya_Marmara,2
ku.m,ku.m,Ekuador,2
ku.m,ku.m,Ferhenga_Kurdî-Tirkî_ya_Zana_Farqînî,2
ku.m,ku.m,Ferhenga_Qazî,2
ku.m,ku.m,Ketelonya,2
ku.m,ku.m,Mîr_Yeqûbê_Zirkî,2
ku.m,ku.m,Noor_Naim,2
ku.m,ku.m,Simkoyê_Şikak,2
ku.m,ku.m,Zimanê_kurdî,2
ku.m,ku.m,Şino,2
ku.m,ku.m,Abdurrahman_Adak,1
ku.m,ku.m,Abdurrahman_Dürre,1
ku.m,ku.m,Agirî_(parêzgeh),1
ku.m,ku.m,Amed,1
ku.m,ku.m,Anesûn,1
ku.m,ku.m,Bakurê_Kurdistanê,1
ku.m,ku.m,Batman_(parêzgeh),1
ku.m,ku.m,Bextiyar_Rehmanî,1
ku.m,ku.m,Bikarhêner:Ghybu,1
ku.m,ku.m,Bikarhêner:JackPotte,1
ku.m,ku.m,Bikarhêner:VonTasha,1
ku.m,ku.m,"Bílovice,_Uherské_Hradiště",1
ku.m,ku.m,Cihûtî,1
ku.m,ku.m,Colemêrg,1
ku.m.d,ku.m.d,Destpêk,7
ku.m.d,ku.m.d,-,3
ku.m.d,ku.m.d,gup,3
ku.m.d,ku.m.d,Pêvek:Etîmolojiya_peyvên_erebî,2
ku.m.d,ku.m.d,ferheng,2
ku.m.d,ku.m.d,-istan,1
ku.m.d,ku.m.d,-stan,1
ku.m.d,ku.m.d,Rabe,1
ku.m.d,ku.m.d,Wîkîferheng,1
ku.m.d,ku.m.d,Wîkîferheng:Peyva_hefteyê,1
ku.m.d,ku.m.d,arkasından,1
ku.m.d,ku.m.d,bihar,1
ku.m.d,ku.m.d,bisim,1
ku.m.d,ku.m.d,bîna,1
ku.m.d,ku.m.d,bînî,1
ku.m.d,ku.m.d,büyü,1
ku.m.d,ku.m.d,büyücek,1
ku.m.d,ku.m.d,büzülmek,1
ku.m.d,ku.m.d,cerd,1
ku.m.d,ku.m.d,derçûn,1
ku.m.d,ku.m.d,doğruluk,1
ku.m.d,ku.m.d,hakikat,1
ku.m.d,ku.m.d,heqîqet,1
ku.m.d,ku.m.d,hokar,1
ku.m.d,ku.m.d,jin,1
ku.m.q,ku.m.q,Agir,1
ku.q,ku.q,Destpêk,1
kv,kv,Медшӧр_лист_бок,13
kv,kv,15_лӧддза-номъя,2
kv,kv,Америкаса_Ӧтувтчӧм_Штатъяс,2
kv,kv,Важвылӧм,2
kv,kv,Вӧльгым_тӧлысь_23-ӧд_лун,2
kv,kv,Йирым_тӧлысь_30-ӧд_лун,2
kv,kv,Коми_кыв,2
kv,kv,Медводдза_мирӧвӧй_тыш,2
kv,kv,1880-ӧд_вояс,1
kv,kv,1989-ӧд_во,1
kv,kv,R,1
kv,kv,Австрия,1
kv,kv,Англичан_кыв,1
kv,kv,Аэропорт,1
kv,kv,Бруней,1
kv,kv,Важ_Греция,1
kv,kv,Вена,1
kv,kv,Вески,1
kv,kv,География,1
kv,kv,Евро,1
kv,kv,Йирым_тӧлысь_3-ӧд_лун,1
kv,kv,Категория:Чужисны_1923_воын,1
kv,kv,Категория:Эскӧм,1
kv,kv,Коми-Зыряна,1
kv,kv,Коста-Рика,1
kv.m,kv.m,6_(квайт),1
kv.m,kv.m,Канкар,1
kv.m,kv.m,Медшӧр_лист_бок,1
kv.m,kv.m,Ԫ,1
kw,kw,Folen_dre,15
kw,kw,Kataloni,6
kw,kw,Pow_Ekwadorel,6
kw,kw,Wikipedia:Gweres,5
kw,kw,Arbennek:Chanjyow_a-dhiwedhes,4
kw,kw,Arbennek:OwHeskows,4
kw,kw,Arbennek:OwHevrohow,4
kw,kw,Wikipedia:An_tavern,4
kw,kw,Wikipedia:Klassys,4
kw,kw,Wikipedya,4
kw,kw,Asi_Gres,2
kw,kw,Keskows:Kataloni,2
kw,kw,Klass:Gwlasow_yn_Amerika_Dheghow,2
kw,kw,Sowsnek,2
kw,kw,Statys_Unys,2
kw,kw,Wikipedia:Porth_an_gemeneth,2
kw,kw,19,1
kw,kw,1989,1
kw,kw,Almayn_Nazi,1
kw,kw,Andy_Griffith,1
kw,kw,Angela_Merkel,1
kw,kw,Art,1
kw,kw,Bardhonieth,1
kw,kw,Bresel_Yeyn,1
kw,kw,Can_an_Pescador_Kernûak,1
kw.d,kw.d,Dynnargh,1
kw.d,kw.d,Folen_dre,1
kw.d,kw.d,verano,1
kw.m,kw.m,Oman,2
kw.m,kw.m,Kangarou,2
kw.m,kw.m,Kataloni,2
kw.m,kw.m,Turki,2
kw.m,kw.m,Loundres,2
kw.m,kw.m,Pow_Ekwadorel,2
kw.m,kw.m,Restren:London_collage.jpg,1
kw.m,kw.m,Wikipedia:Kanaseth,1
kw.m,kw.m,Sedher,1
kw.m,kw.m,Ruwvaneth_Unys,1
kw.m,kw.m,Russek,1
kw.m,kw.m,Antarktika,1
kw.m,kw.m,Pow_Sows,1
kw.m,kw.m,Garry_Shandling,1
kw.m,kw.m,Kyproes,1
kw.m,kw.m,Klass:Ynysow,1
kw.m,kw.m,Klass:Mernansow_1994,1
kw.m,kw.m,Istori,1
kw.m,kw.m,Wikipedia:Porth_an_gemeneth,1
kw.m.d,kw.m.d,Folen_dre,1
ky,ky,Template:AdvancedSiteNotices/ajax,179
ky,ky,Google_(компания),16
ky,ky,Башбарак,15
ky,ky,Эквадор,14
