Domain,Domain,Page,Count
si.b,si.b,වෙස්සන්තර_ජාතක_කාව්‍ය-හැඳින්වීම,1
si.b,si.b,සද්ධර්ම_රත්නාවලිය-_v,1
si.d,si.d,මුල්_පිටුව,5
si.d,si.d,ගෝරිල්ලා,3
si.d,si.d,ඪ,2
si.d,si.d,විශේෂ:ගවේෂණය,2
si.d,si.d,z,1
si.d,si.d,ඓ,1
si.d,si.d,හේලංකඩ,1
si.d,si.d,inglés,1
si.m,si.m,විශේෂ:ගවේෂණය,158
si.m,si.m,මුල්_පිටුව,130
si.m,si.m,-,106
si.m,si.m,වැදි_ජනයා,49
si.m,si.m,ශ්‍රී_ලංකාවේ_ආදි_වාසීන්,43
si.m,si.m,ක්ෂුද්‍ර_ජීවීන්_සහ_රෝග,37
si.m,si.m,ප්‍රස්ථාව_පිරුළු_(සිංහල_භාෂාව),37
si.m,si.m,අනගාරික_ධර්මපාල,34
si.m,si.m,ඩී.එස්._සේනානායක,28
si.m,si.m,නවම්_පසළොස්වක_පෝය,25
si.m,si.m,ශ්‍රී_ලංකාව,24
si.m,si.m,එස්‌._මහින්ද_හිමි,23
si.m,si.m,පසළොස්වක_පොහොය_දොළහ,23
si.m,si.m,එදිරිවීර_සරච්චන්ද්‍ර,21
si.m,si.m,නායකත්වය,21
si.m,si.m,මිගෙට්ටුවත්තේ_ගුණානන්ද_හිමි,20
si.m,si.m,විර_පුරන්_අප්පු,19
si.m,si.m,සිංහල_පද,19
si.m,si.m,ක්‍ෂුද්‍ර_ඡිවින්_වර්ගීකරණය,18
si.m,si.m,නිදහස්_දිනය_(ශ්‍රී_ලංකාව),18
si.m,si.m,කළමනාකරණය,16
si.m,si.m,ජයන්ති_කුරු_උතුම්පාල,16
si.m,si.m,දුටුගැමුණු_රජ,16
si.m,si.m,දෙමටමල්_විහාරය,16
si.m,si.m,කොරෝනා_වෛරසය,15
si.m.b,si.m.b,විශේෂ:ගවේෂණය,14
si.m.b,si.m.b,වෙසතුරු_දා_සන්නෙ_-_ප්‍රස්තාවනාව,11
si.m.b,si.m.b,මුල්_පිටුව,9
si.m.b,si.m.b,-,6
si.m.b,si.m.b,වෙස්සන්තර_ජාතක_කාව්‍ය-හැඳින්වීම,6
si.m.b,si.m.b,ගුත්තිල_කාව්‍ය_වර්ණනා_-_අලංකර_දර්ශ_නය,5
si.m.b,si.m.b,මයුර_සන්දේශ_‍විවරණය,5
si.m.b,si.m.b,වෙස්සන්තර_ජාතක_කාව්‍ය,4
si.m.b,si.m.b,සිදත්_සඟරා_විවරණය-විවරණය_iv,4
si.m.b,si.m.b,Special:Search,4
si.m.b,si.m.b,මයුර_සන්දේශය,4
si.m.b,si.m.b,මයුර_සන්දේශය-ii,4
si.m.b,si.m.b,මහාවංශය_(සිංහල_පරිවර්තනය),3
si.m.b,si.m.b,ලෝවැඩ_සඟරාව_i,3
si.m.b,si.m.b,සද්ධර්ම_රත්නාවලිය-_xiv,3
si.m.b,si.m.b,අනූ_රතිය,3
si.m.b,si.m.b,පුරාණ_වෙස්සන්තර_ජාතකය,3
si.m.b,si.m.b,ඌවෙ_මහ_කැරැල්ල,2
si.m.b,si.m.b,කව්_මිණි_කොඬොල-ප්‍රස්තාවනා,2
si.m.b,si.m.b,පරිශීලක_සාකච්ඡාව:සුජිත්_නිශාන්ත_හේවගේ,2
si.m.b,si.m.b,බුදු_ගුණ_අලංකාරය-1-5,2
si.m.b,si.m.b,මහාබෝධිවංශ_ග්‍රන්ථ_පදය-ප්‍රස්තාවනාව,2
si.m.b,si.m.b,මහාවංශය_-_i,2
si.m.b,si.m.b,ලෝකෝපකාරය,2
si.m.b,si.m.b,වගකීමෙන්_බැහැරට_ගිය_නූතන_මාධ්‍ය_පන්හිඳ,2
si.m.d,si.m.d,Special:Search,5
si.m.d,si.m.d,ඛනිජ,4
si.m.d,si.m.d,ඞ,3
si.m.d,si.m.d,මුල්_පිටුව,3
si.m.d,si.m.d,ගෝරිල්ලා,3
si.m.d,si.m.d,සමානාර්ථ,2
si.m.d,si.m.d,copy_right,1
si.m.d,si.m.d,ප්‍රකාශන_හිමිකම,1
si.m.d,si.m.d,වඳුරා,1
si.m.d,si.m.d,ෆ,1
si.m.d,si.m.d,අධික_අවුරුද්ද,1
si.m.d,si.m.d,ඍ,1
si.m.d,si.m.d,තලගොයා,1
si.m.d,si.m.d,මූසිකය,1
si.m.d,si.m.d,සමාජය,1
simple,simple,Main_Page,694
simple,simple,Special:RecentChanges,130
simple,simple,Special:Search,127
simple,simple,Presidential_Medal_of_Freedom,98
simple,simple,RMS_Titanic,87
simple,simple,Southern_Baptist_Convention,72
simple,simple,English_language,51
simple,simple,Russian_language,51
simple,simple,Languages_of_Canada,50
simple,simple,List_of_emotions,50
simple,simple,Portuguese_language,50
simple,simple,List_of_U.S._states_by_population,49
simple,simple,Portugal,49
simple,simple,French_language,48
simple,simple,Hungarian_language,48
simple,simple,Spain,47
simple,simple,Turkey,47
simple,simple,Ukrainian_language,47
simple,simple,Afrikaans_language,46
simple,simple,America,46
simple,simple,American_English,46
simple,simple,Czech_language,46
simple,simple,Dutch_language,46
simple,simple,Kurdish_language,46
simple,simple,MacOS,46
simple.b,simple.b,Main_Page,6
simple.b,simple.b,User:Pmlineditor,5
simple.b,simple.b,Card_Games/Patience,3
simple.b,simple.b,Card_Games/Blackjack,2
simple.b,simple.b,Talk:Main_Page,2
simple.b,simple.b,Numbers,2
simple.b,simple.b,Abacus,1
simple.b,simple.b,Algebra_I/Proportions_and_Proportional_Reasoning/Chapter_Review,1
simple.b,simple.b,Animal_Kingdoms,1
simple.b,simple.b,Basic_Music_Theory,1
simple.b,simple.b,Cookbook/Water,1
simple.b,simple.b,Copyright,1
simple.b,simple.b,File:Nuvola_Japan_flag.svg,1
simple.b,simple.b,File:Wikiquote-logo.svg,1
simple.b,simple.b,How_to_learn_a_language,1
simple.b,simple.b,Japanese/Parts_of_Speech/Articles,1
simple.b,simple.b,Special:CreateAccount,1
simple.b,simple.b,Special:SiteMatrix,1
simple.b,simple.b,Special:SpecialPages,1
simple.b,simple.b,Special:Statistics,1
simple.b,simple.b,Special:UserLogin,1
simple.b,simple.b,Special:WhatLinksHere/Main_Page,1
simple.b,simple.b,Transport,1
simple.b,simple.b,User:Pmlinediter,1
simple.b,simple.b,Wikibooks:General_disclaimer,1
simple.d,simple.d,Wiktionary:Main_Page,32
simple.d,simple.d,Main_Page,7
simple.d,simple.d,Special:Search,6
simple.d,simple.d,User:5.188.84.130,6
simple.d,simple.d,experienced,6
simple.d,simple.d,pumpkin,5
simple.d,simple.d,spread,5
simple.d,simple.d,Wiktionary:Database_reports/Interwiki_links_from_Simple_English_Wikipedia,4
simple.d,simple.d,concern,4
simple.d,simple.d,daffodil,4
simple.d,simple.d,smoke,4
simple.d,simple.d,board,3
simple.d,simple.d,set,3
simple.d,simple.d,snow,3
simple.d,simple.d,straw,3
simple.d,simple.d,strawberry_blond,3
simple.d,simple.d,tomato,3
simple.d,simple.d,Special:RecentChanges,3
simple.d,simple.d,Special:MyTalk,2
simple.d,simple.d,bent,2
simple.d,simple.d,bought,2
simple.d,simple.d,clumsy,2
simple.d,simple.d,cooperate,2
simple.d,simple.d,dirty,2
simple.d,simple.d,elaborate,2
simple.m,simple.m,Main_Page,1098
simple.m,simple.m,List_of_highest-grossing_Telugu_movies,261
simple.m,simple.m,Twenty-second_Amendment_to_the_United_States_Constitution,257
simple.m,simple.m,-,248
simple.m,simple.m,Colour,222
simple.m,simple.m,List_of_U.S._states_by_population,208
simple.m,simple.m,Special:Search,208
simple.m,simple.m,U.S._Presidential_line_of_succession,175
simple.m,simple.m,Picture,144
simple.m,simple.m,Names_of_God_in_Islam,138
simple.m,simple.m,Environment,117
simple.m,simple.m,Global_warming,111
simple.m,simple.m,Amy_Klobuchar,109
simple.m,simple.m,List_of_U.S._state_capitals,106
simple.m,simple.m,24-hour_clock,95
simple.m,simple.m,Pollution,95
simple.m,simple.m,List_of_Prime_Ministers_of_the_United_Kingdom,91
simple.m,simple.m,Michael_Bloomberg,87
simple.m,simple.m,List_of_U.S._state_mottos,86
simple.m,simple.m,Holi,84
simple.m,simple.m,Old_Testament,77
simple.m,simple.m,List_of_NBA_champions,74
simple.m,simple.m,Nancy_Pelosi,73
simple.m,simple.m,Race_(sociology),72
simple.m,simple.m,Shivaji,71
simple.m.b,simple.m.b,Card_Games/Patience,13
simple.m.b,simple.m.b,English/Introduction,8
simple.m.b,simple.m.b,Cricket/Rules,6
simple.m.b,simple.m.b,Piano/Types_of_Pianos,3
simple.m.b,simple.m.b,English/Grammar,2
simple.m.b,simple.m.b,Main_Page,2
simple.m.b,simple.m.b,Accordion/Left_hand,1
simple.m.b,simple.m.b,World_History,1
simple.m.b,simple.m.b,Spaceflight,1
simple.m.b,simple.m.b,Piano/Reading_Music,1
simple.m.b,simple.m.b,English/Parts_of_Speech/Verbs/Tenses/Perfect_Progressive_Tenses,1
simple.m.b,simple.m.b,Card_Games,1
simple.m.b,simple.m.b,World_History/Indus_River_Valley,1
simple.m.b,simple.m.b,English/Word_Functions/Direct_Objects,1
simple.m.b,simple.m.b,English/Parts_of_Speech/Nouns/Gender,1
simple.m.b,simple.m.b,English/Idiomatic_Phrases,1
simple.m.b,simple.m.b,English/Grammar/Gerunds,1
simple.m.b,simple.m.b,English,1
simple.m.b,simple.m.b,Card_Games/War,1
simple.m.b,simple.m.b,Wikibooks:Administrators,1
simple.m.d,simple.m.d,Wiktionary:Main_Page,22
simple.m.d,simple.m.d,-,15
simple.m.d,simple.m.d,put,8
simple.m.d,simple.m.d,strike,8
simple.m.d,simple.m.d,bathed,8
simple.m.d,simple.m.d,wettest,7
simple.m.d,simple.m.d,likewise,5
simple.m.d,simple.m.d,set,5
simple.m.d,simple.m.d,wake,5
simple.m.d,simple.m.d,Special:Search,5
simple.m.d,simple.m.d,sod,4
simple.m.d,simple.m.d,spoke,4
simple.m.d,simple.m.d,worse,4
simple.m.d,simple.m.d,hurried,4
simple.m.d,simple.m.d,older,4
simple.m.d,simple.m.d,studied,4
simple.m.d,simple.m.d,sweeter,4
simple.m.d,simple.m.d,angrier,3
simple.m.d,simple.m.d,bear,3
simple.m.d,simple.m.d,beat,3
simple.m.d,simple.m.d,bite,3
simple.m.d,simple.m.d,born,3
simple.m.d,simple.m.d,bought,3
simple.m.d,simple.m.d,break,3
simple.m.d,simple.m.d,brushes,3
simple.m.q,simple.m.q,List_of_people_by_name,10
simple.m.q,simple.m.q,Arabic_proverbs,5
simple.m.q,simple.m.q,Main_Page,4
simple.m.q,simple.m.q,Denis_Diderot,2
simple.m.q,simple.m.q,Pablo_Picasso,2
simple.m.q,simple.m.q,Spider-Man_(movie),2
simple.m.q,simple.m.q,Teletubbies,2
simple.m.q,simple.m.q,List_of_films,2
simple.m.q,simple.m.q,Special:CreateAccount,2
simple.m.q,simple.m.q,Special:UserLogin,2
simple.m.q,simple.m.q,-,1
simple.m.q,simple.m.q,Albert_Camus,1
simple.m.q,simple.m.q,Bambi,1
simple.m.q,simple.m.q,Borat:_Cultural_Learnings_of_America_for_Make_Benefit_Glorious_Nation_of_Kazakhstan,1
simple.m.q,simple.m.q,Category:Topics,1
simple.m.q,simple.m.q,List_of_themes,1
simple.m.q,simple.m.q,Miley_Cyrus,1
simple.m.q,simple.m.q,Ralph_Waldo_Emerson,1
simple.m.q,simple.m.q,Robert_Burns,1
simple.m.q,simple.m.q,Samuel_Johnson,1
simple.m.q,simple.m.q,Special:Search,1
simple.m.q,simple.m.q,Thomas_Jefferson,1
simple.m.q,simple.m.q,Urdu_proverbs,1
simple.m.q,simple.m.q,Voltaire,1
simple.m.q,simple.m.q,Wikiquote:Rules,1
simple.q,simple.q,Ralph_Waldo_Emerson,23
simple.q,simple.q,Mary_I_of_England,11
simple.q,simple.q,Special:CreateAccount,9
simple.q,simple.q,Special:UserLogin,9
simple.q,simple.q,List_of_people_by_name,7
simple.q,simple.q,List_of_themes,4
simple.q,simple.q,Main_Page,4
simple.q,simple.q,Arabic_proverbs,2
simple.q,simple.q,Niccolò_Machiavelli,2
simple.q,simple.q,Zathura,2
simple.q,simple.q,-,1
simple.q,simple.q,Arianna_Huffington,1
simple.q,simple.q,Bob_Dylan,1
simple.q,simple.q,California,1
simple.q,simple.q,Category:1800s_births,1
simple.q,simple.q,Category:1880s_deaths,1
simple.q,simple.q,Category:American_poets,1
simple.q,simple.q,Category:Categories,1
simple.q,simple.q,Category:Main_Page,1
simple.q,simple.q,Category:Pages_needing_translation,1
simple.q,simple.q,Charles_Spurgeon,1
simple.q,simple.q,Citizenship,1
simple.q,simple.q,Connecticut,1
simple.q,simple.q,File:Bandeau_avertissement_3.svg,1
simple.q,simple.q,File:Commons-logo.svg,1
sk,sk,Hlavná_stránka,258
sk,sk,Uhorská_revolúcia,110
sk,sk,Špeciálne:Hľadanie,22
sk,sk,Google,20
sk,sk,Súbor:Civil_Flag_of_Serbia.svg,10
sk,sk,Coronavírusy,9
sk,sk,Špeciálne:PoslednéÚpravy,9
sk,sk,Ekvádor,8
sk,sk,Katalánsko,8
sk,sk,Clemens_Wenzel_Lothar_Metternich,6
sk,sk,Pomoc:Obsah,6
sk,sk,Voľby_do_Národnej_rady_Slovenskej_republiky_v_roku_2020,6
sk,sk,Wikipédia:Kaviareň,6
sk,sk,Wikipédia:Portál_komunity,6
sk,sk,Wikipédia:Vylúčenie_zodpovednosti,6
sk,sk,Bachovský_absolutizmus,5
sk,sk,ISO_8601,5
sk,sk,Kategória:Vojny_19._storočia,5
sk,sk,Kategória:Vojny_Poľska,5
sk,sk,Kategória:Vojny_Talianska,5
sk,sk,Kontrarevolúcia,5
sk,sk,Maďarsko-česko-slovenská_vojna,5
sk,sk,Neachille,5
sk,sk,Personálna_únia_(štáty),5
sk,sk,Portal_(počítačová_hra),5
sk.b,sk.b,Wikiknihy:Hlavná_stránka,6
sk.b,sk.b,Esperanto/Jazyk,1
sk.b,sk.b,Katechéza/Príbeh_1,1
sk.b,sk.b,Modlitby/Ruženec,1
sk.b,sk.b,Moreplavba,1
sk.b,sk.b,Katechéza,1
sk.b,sk.b,Modlitby/Modlitba_na_úmysel_Svätého_Otca,1
sk.d,sk.d,Wikislovník:Hlavná_stránka,7
sk.d,sk.d,Diskusia_k_Wikislovníku:Hlavná_stránka,2
sk.d,sk.d,hráč,2
sk.d,sk.d,Ekvádor,2
sk.d,sk.d,wiki,1
sk.d,sk.d,kardiológ,1
sk.d,sk.d,jazyk,1
sk.d,sk.d,anglický,1
sk.d,sk.d,aditívny,1
sk.d,sk.d,absurdný,1
sk.d,sk.d,Angličan,1
sk.d,sk.d,rodič,1
sk.d,sk.d,tma,1
sk.d,sk.d,mandarínka,1
sk.d,sk.d,hacer,1
sk.d,sk.d,fyzik,1
sk.d,sk.d,dental,1
sk.d,sk.d,IMHO,1
sk.d,sk.d,západný,1
sk.m,sk.m,Hlavná_stránka,59
sk.m,sk.m,Zoznam_okresov_na_Slovensku,14
sk.m,sk.m,Marian_Kočner,13
sk.m,sk.m,-,12
sk.m,sk.m,Slovensko,12
sk.m,sk.m,Fašizmus,11
sk.m,sk.m,Zoznam_poznávacích_značiek_motorových_vozidiel,10
sk.m,sk.m,Voľby_do_Národnej_rady_Slovenskej_republiky_v_roku_2020,9
sk.m,sk.m,Dedičstvo_(seriál),8
sk.m,sk.m,Igor_Matovič,8
sk.m,sk.m,Špeciálne:Hľadanie,8
sk.m,sk.m,Zvieratník,7
sk.m,sk.m,Antarktída,6
sk.m,sk.m,Bádensko-Württembersko,6
sk.m,sk.m,Coronavírusy,6
sk.m,sk.m,Kirk_Douglas,6
sk.m,sk.m,Liberalizmus,6
sk.m,sk.m,Mesiac,6
sk.m,sk.m,Nacionalizmus,6
sk.m,sk.m,Rómovia,6
sk.m,sk.m,8._február,5
sk.m,sk.m,Andrej_Kiska,5
sk.m,sk.m,Bitka_o_Midway,5
sk.m,sk.m,Jules_Verne,5
sk.m,sk.m,Ján_Kuciak,5
sk.m.b,sk.m.b,Modlitby/Ruženec,19
sk.m.b,sk.m.b,Modlitby/Litánie,5
sk.m.b,sk.m.b,Wikiknihy:Hlavná_stránka,3
sk.m.b,sk.m.b,Chov_mačiek/Starostlivosť_o_mačiatko,1
sk.m.b,sk.m.b,Modlitby/Modlitba_na_úmysel_Svätého_Otca,1
sk.m.d,sk.m.d,animozita,1
sk.m.d,sk.m.d,apparatus,1
sk.m.d,sk.m.d,onkológia,1
sk.m.q,sk.m.q,Wikicitáty:Hlavná_stránka,4
sk.m.q,sk.m.q,Vlk,2
sk.m.q,sk.m.q,Otec,2
sk.m.q,sk.m.q,Boj,1
sk.m.q,sk.m.q,Ján_Kostra,1
sk.m.q,sk.m.q,Zem,1
sk.m.q,sk.m.q,Till_Lindemann,1
sk.m.q,sk.m.q,Pokoj,1
sk.m.q,sk.m.q,Nezistené_príslovia,1
sk.m.q,sk.m.q,Kategória:Novinári,1
sk.m.q,sk.m.q,Čas,1
sk.m.q,sk.m.q,Andrej_Danko,1
sk.m.q,sk.m.q,Deň:10._február,1
sk.m.q,sk.m.q,Zúfalstvo,1
sk.m.q,sk.m.q,Tma,1
sk.m.q,sk.m.q,Sv._Blažej,1
sk.m.q,sk.m.q,Nič,1
sk.m.q,sk.m.q,Julius_Caesar,1
sk.m.q,sk.m.q,Zmena,1
sk.q,sk.q,MediaWiki:Bad_image_list,3
sk.q,sk.q,Pán_prsteňov,2
sk.q,sk.q,Nič,2
sk.q,sk.q,Robert_Louis_Stevenson,2
sk.q,sk.q,Wikicitáty:Krčma,2
sk.q,sk.q,Harry_Emerson_Fosdick,1
sk.q,sk.q,Kategória:Abeceda,1
sk.q,sk.q,Manželstvo,1
sk.q,sk.q,Margarita_Iosifovna_Aligerivá,1
sk.q,sk.q,Med,1
sk.q,sk.q,Minúta,1
sk.q,sk.q,Rodič,1
sk.q,sk.q,Televízor,1
sk.q,sk.q,Wikicitáty:Portál_komunity,1
sk.q,sk.q,Albert_Einstein,1
sk.q,sk.q,Deň:22._november,1
sk.q,sk.q,Deň:24._september,1
sk.q,sk.q,Film,1
sk.q,sk.q,Hlavná_stránka,1
sk.q,sk.q,Hlúposť,1
sk.q,sk.q,Ilúzia,1
sk.q,sk.q,Ján_Kostra,1
sk.q,sk.q,Milan_Lechan,1
sk.q,sk.q,Publikum,1
sk.q,sk.q,Vojtech_Mihálik,1
sk.s,sk.s,Kategória:Albert_Einstein,1
sk.s,sk.s,Wikizdroje:Hlavná_stránka,1
sl,sl,Glavna_stran,223
sl,sl,Google,20
sl,sl,Posebno:Iskanje,20
sl,sl,Prešernov_dan,15
sl,sl,France_Prešeren,9
sl,sl,EMA_2020,8
sl,sl,Pust,8
sl,sl,Wikipedija:O_Wikipediji,8
sl,sl,Wikipedija:Stik_z_nami,8
sl,sl,Foxy_Teens,8
sl,sl,Carlos_Reutemann,6
sl,sl,Ekvador,6
sl,sl,Gemeinsame_Normdatei,6
sl,sl,Pomoč:Vsebina,6
sl,sl,Zdravljica,6
sl,sl,Avgust_Lešnik,6
sl,sl,Mesto,6
sl,sl,8._februar,5
sl,sl,Encim,5
sl,sl,ISO_8601,5
sl,sl,Japonska_nacionalna_knjižnica,5
sl,sl,Wikipedija:Splošno_zanikanje_odgovornosti,5
sl,sl,Wikipedija:Uvod,5
sl,sl,Carigrad,5
sl,sl,Dublin,5
sl.b,sl.b,Glavna_stran,12
sl.b,sl.b,Kategorija:Neindeksirane_strani,1
sl.b,sl.b,Kategorija:Skrite_kategorije,1
sl.b,sl.b,Kategorija:Slogovno_nepopolni_članki,1
sl.b,sl.b,"Kategorija:Strani,_ki_uporabljajo_čarobne_povezave_ISBN",1
sl.b,sl.b,Kategorija:Strani_s_podvojenimi_argumenti_v_klicih_predlog,1
sl.b,sl.b,Kategorija:Strani_s_pretrganimi_povezavami_do_datotek,1
sl.b,sl.b,Kategorija:Geografija,1
sl.b,sl.b,Kategorija:Knjige,1
sl.b,sl.b,Kategorija:Kultura,1
sl.b,sl.b,Kategorija:Predloge,1
sl.b,sl.b,Kategorija:Tehnologija,1
sl.b,sl.b,Kategorija:Zgodovina,1
sl.b,sl.b,Knjižnica_Čebelica,1
sl.b,sl.b,Miška_in_veter,1
sl.b,sl.b,Pogovor:Glavna_stran,1
sl.b,sl.b,Poimenski_seznam_receptov,1
sl.b,sl.b,Pomoč:Uvod,1
sl.b,sl.b,Posebno:Iskanje,1
sl.b,sl.b,Posebno:MojPogovor,1
sl.b,sl.b,Posebno:MojiPrispevki,1
sl.b,sl.b,Posebno:ZadnjeSpremembe,1
sl.b,sl.b,Uporabnik:Ah3kal,1
sl.b,sl.b,Wikiknjige:Hitri_seznam,1
sl.b,sl.b,Wikiknjige:O_Wikiknjigah,1
sl.d,sl.d,Glavna_stran,5
sl.d,sl.d,Malta,2
sl.d,sl.d,Pogovor:Glavna_stran,2
sl.d,sl.d,Pogovor_o_Wikislovarju:Pod_lipo,2
sl.d,sl.d,ekvador,2
sl.d,sl.d,Indonezija,1
sl.d,sl.d,Kategorija:Skrite_kategorije,1
sl.d,sl.d,Kategorija:Strani_s_podvojenimi_argumenti_v_klicih_predlog,1
sl.d,sl.d,Liter,1
sl.d,sl.d,Spomin,1
sl.d,sl.d,delati,1
sl.d,sl.d,fizik,1
sl.d,sl.d,karta,1
sl.d,sl.d,kobilica,1
sl.d,sl.d,liter,1
sl.d,sl.d,obup,1
sl.d,sl.d,slava,1
sl.d,sl.d,slišati,1
sl.d,sl.d,spomin,1
sl.d,sl.d,starši,1
sl.d,sl.d,tema,1
sl.d,sl.d,z,1
sl.d,sl.d,čutiti,1
sl.d,sl.d,šah,1
sl.d,sl.d,Anglež,1
sl.m,sl.m,Slika:Cime_olimpija.jpg,51
sl.m,sl.m,France_Prešeren,35
sl.m,sl.m,Glavna_stran,33
sl.m,sl.m,Piščal_(Divje_babe),26
sl.m,sl.m,Prešernov_dan,25
sl.m,sl.m,Pust,20
sl.m,sl.m,Zdravljica,18
sl.m,sl.m,Aleksandra_Pivec,10
sl.m,sl.m,Durova_lestvica,10
sl.m,sl.m,Ivan_Kramberger,10
sl.m,sl.m,Kategorija:Slovenski_priimki,10
sl.m,sl.m,Državni_prazniki_v_Sloveniji,7
sl.m,sl.m,Evropsko_prvenstvo_v_nogometu_2020,7
sl.m,sl.m,Luskavci,7
sl.m,sl.m,Štefan_Ferenčak,6
sl.m,sl.m,Seznam_predsednikov_Združenih_držav_Amerike,6
sl.m,sl.m,-,5
sl.m,sl.m,Dolomiti,5
sl.m,sl.m,Kobe_Bryant,5
sl.m,sl.m,Krst_pri_Savici,5
sl.m,sl.m,Nina_Ivanišin,5
sl.m,sl.m,Seznam_najpogostejših_osebnih_imen_v_Sloveniji,5
sl.m,sl.m,Slovaška,5
sl.m,sl.m,Sonetni_venec_(France_Prešeren),5
sl.m,sl.m,Valentin_Vodnik,5
sl.m.b,sl.m.b,Glavna_stran,3
sl.m.d,sl.m.d,Kategorija:Slovenski_samostalniki,19
sl.m.d,sl.m.d,Dodatek:Kemijski_elementi,2
sl.m.d,sl.m.d,trinog,2
sl.m.d,sl.m.d,Dodatek:Anagrami,1
sl.m.d,sl.m.d,mestnik,1
sl.m.d,sl.m.d,strahopetnež,1
sl.m.d,sl.m.d,Erika,1
sl.m.d,sl.m.d,samodržec,1
sl.m.d,sl.m.d,tiran,1
sl.m.q,sl.m.q,Bojevnik,1
sl.m.q,sl.m.q,Fluktuacija,1
sl.m.q,sl.m.q,Glavna_stran,1
sl.m.q,sl.m.q,Slika:Beckswimbledon.jpg,1
sl.m.s,sl.m.s,Kam?_(Prešernove_poezije),11
sl.m.s,sl.m.s,Zdravljica,9
sl.m.s,sl.m.s,Povodni_mož_(Prešernove_poezije),8
sl.m.s,sl.m.s,Poezije_(France_Prešeren),7
sl.m.s,sl.m.s,Sonetni_venec,7
sl.m.s,sl.m.s,Glosa_(France_Prešeren),3
sl.m.s,sl.m.s,"O_Vrba,_srečna_draga_vas_domača",3
sl.m.s,sl.m.s,Zdravljica_(Prešernove_poezije),3
sl.m.s,sl.m.s,Pesmi_za_brambovce,3
sl.m.s,sl.m.s,"Kdor_jih_bere,_vsak_drugači_pesmi_moje_sodi",2
sl.m.s,sl.m.s,Prešernove_poezije,2
sl.m.s,sl.m.s,Uvod_(Krst_pri_Savici),2
sl.m.s,sl.m.s,Molitva_brambovska,2
sl.m.s,sl.m.s,"Al_bo_kal_pognalo_seme,_kdor_ga_seje,_sam_ne_ve",1
sl.m.s,sl.m.s,"Al_bo_kal_pognalo_seme,_kdor_ga_seje,_sam_ne_ve_(Prešernove_poezije)",1
sl.m.s,sl.m.s,Al_prav_se_piše_kaшa_ali_kaſha_(Prešernove_poezije),1
sl.m.s,sl.m.s,Božič_(Vitomir_Feodor_Jelenc),1
sl.m.s,sl.m.s,Brodnik,1
sl.m.s,sl.m.s,Glavna_stran,1
sl.m.s,sl.m.s,Glosa_(Prešernove_poezije),1
sl.m.s,sl.m.s,"Hrast,_ki_na_tla_vihar_ga_zimski_trešne",1
sl.m.s,sl.m.s,Iz_srca_svoje_so_kali_pognale,1
sl.m.s,sl.m.s,"Izdihljaji,_solze_so_jih_redile",1
sl.m.s,sl.m.s,K_slovesu_(Prešernove_poezije),1
sl.m.s,sl.m.s,"Kdor_jih_bere,_vsak_drugače_pesmi_moje_sodi",1
sl.m.v,sl.m.v,Glavna_stran,3
sl.m.v,sl.m.v,Dramaturški_listki,2
sl.m.v,sl.m.v,Bistveni_udarec_mojstra_An'ana,1
sl.m.v,sl.m.v,"Metodologija_literarnega_raziskovanja,_Slovenistika_-_Literarne_vede,_II._stopnja,_1._letnik,_poletni_semester_2017/18",1
sl.m.v,sl.m.v,Objave:Saška_Štumberger,1
sl.m.v,sl.m.v,Uvod_v_metodologijo_literarne_vede_/_Janko_Kos,1
sl.q,sl.q,Glavna_stran,3
sl.q,sl.q,Robert_Louis_Stevenson,2
sl.q,sl.q,Gospodar_prstanov,1
sl.q,sl.q,Kategorija:Fiziki,1
sl.q,sl.q,Kategorija:Sledilne_kategorije,1
sl.q,sl.q,Starši,1
sl.q,sl.q,Alfonso_X._Španski,1
sl.q,sl.q,Metod_Mikuž,1
sl.q,sl.q,Posebno:Iskanje,1
sl.q,sl.q,Émile_Zola,1
sl.s,sl.s,Posebno:Iskanje,13
sl.s,sl.s,Glavna_stran,4
sl.s,sl.s,Jurij_Kozjak,3
sl.s,sl.s,Iz_srca_svoje_so_kali_pognale,2
sl.s,sl.s,Josip_Jurčič_(Stritar),2
sl.s,sl.s,Poezije_(France_Prešeren),2
sl.s,sl.s,Deček_in_sonce_pesniška_zbirka,2
sl.s,sl.s,Naša_bela_mačica,2
sl.s,sl.s,Pogovor:Vojščaki_skozi_čas,2
sl.s,sl.s,Vojščaki_skozi_čas,2
sl.s,sl.s,Zdravljica,2
sl.s,sl.s,Druga_soldaška,1
sl.s,sl.s,Fasunga,1
sl.s,sl.s,Glosa_(Prešernove_poezije),1
sl.s,sl.s,Jurij_Kozjak_(Amerikanski_Slovenec),1
sl.s,sl.s,Kategorija:Skrite_kategorije,1
sl.s,sl.s,Kategorija:Sledilne_kategorije,1
sl.s,sl.s,Nekoga_moraš_imeti_rad,1
sl.s,sl.s,Od_železne_ceste_(Prešernove_poezije),1
sl.s,sl.s,Pesem_moja_je_posoda_tvojega_imena,1
sl.s,sl.s,Pesem_moja_je_posoda_tvojega_imena_(Prešernove_poezije),1
sl.s,sl.s,Povodni_mož_(Prešernove_poezije),1
sl.s,sl.s,Slovar_narečnih_in_manj_znanih_besed,1
sl.s,sl.s,"Slovnica,_odčarana_čarovnica",1
sl.s,sl.s,Sonetni_venec,1
sl.v,sl.v,Glavna_stran,3
